policy,k,repetition,query_type,events,mean_prediction_hit,median_prediction_hit,mean_target_rank,median_target_rank,mean_candidate_universe_size,median_candidate_universe_size,mean_prompt_tokens,median_prompt_tokens,mean_capacity_bytes,median_capacity_bytes,mean_ready_cache_ttft_ms,median_ready_cache_ttft_ms,mean_request_e2e_ms,median_request_e2e_ms,mean_policy_ms,median_policy_ms,mean_current_access_ttft_ms,median_current_access_ttft_ms,mean_current_access_request_ms,median_current_access_request_ms,mean_speculative_population_ms,median_speculative_population_ms,mean_available_overlap_ms,median_available_overlap_ms,mean_exposed_population_ms,median_exposed_population_ms,mean_end_to_end_ttft_ms,median_end_to_end_ttft_ms,mean_end_to_end_request_ms,median_end_to_end_request_ms,mean_prefetch_bytes_scheduled,median_prefetch_bytes_scheduled,mean_prefetch_bytes_completed,median_prefetch_bytes_completed,mean_prefetch_completion_fraction,median_prefetch_completion_fraction,mean_shadow_residency_before_prefetch,median_shadow_residency_before_prefetch,mean_shadow_residency_hit,median_shadow_residency_hit,mean_shadow_current_prefetch_hit,median_shadow_current_prefetch_hit,mean_shadow_cache_bytes_after,median_shadow_cache_bytes_after,mean_lmcache_retrieved_tokens_delta,median_lmcache_retrieved_tokens_delta,mean_lmcache_stored_tokens_delta,median_lmcache_stored_tokens_delta,mean_vllm_prefix_cache_hit_tokens_delta,median_vllm_prefix_cache_hit_tokens_delta,mean_population_request_count,median_population_request_count,mean_population_prompt_tokens,median_population_prompt_tokens,mean_predicted_count,median_predicted_count,mean_completed_prefetch_count,median_completed_prefetch_count,mean_current_insert_eviction_count,median_current_insert_eviction_count,mean_prefetch_eviction_count,median_prefetch_eviction_count,mean_target_insert_eviction_count,median_target_insert_eviction_count,mean_online_updated,median_online_updated,mean_retry_count,median_retry_count,mean_prefetch_completed_before_demand,median_prefetch_completed_before_demand,mean_request_success,median_request_success
no_prefetch,6,1,all,600,0.0,0.0,,,0.0,0.0,379.17833333333334,385.0,536870912.0,536870912.0,54.179740933333335,59.5139415,54.27407802,59.609787499999996,0.005257393333333332,0.0048059999999999995,55.569237689999994,59.898703,55.656872645,59.9881845,0.0,0.0,0.0,0.0,0.0,0.0,54.18499832666667,59.5190815,54.279335413333335,59.6152655,0.0,0.0,0.0,0.0,1.0,1.0,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.0,519942253.2266667,528384000.0,77.17166666666667,0.0,236.07833333333335,384.0,74.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7633333333333333,1.0,0.0,0.0,0.7216666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,1,multi-hop,300,0.0,0.0,,,0.0,0.0,378.71,385.0,536870912.0,536870912.0,54.284637249999996,59.630931000000004,54.38144175666667,59.7268885,0.005393316666666667,0.0047865,55.37406984,59.7326715,55.46237074333333,59.820344,0.0,0.0,0.0,0.0,0.0,0.0,54.290030566666665,59.635858,54.38683507333334,59.731815499999996,0.0,0.0,0.0,0.0,1.0,1.0,0.22,0.0,0.22,0.0,0.0,0.0,518916997.12,528384000.0,72.01333333333334,0.0,239.32,384.0,69.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7266666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,1,semantic,150,0.0,0.0,,,0.0,0.0,379.3466666666667,385.0,536870912.0,536870912.0,52.58542713333333,59.132323,52.68008380666666,59.2259945,0.005287999999999999,0.0047665,54.91562332,59.956168,54.99984504,60.05471300000001,0.0,0.0,0.0,0.0,0.0,0.0,52.590715133333326,59.141079500000004,52.68537180666667,59.234751,0.0,0.0,0.0,0.0,1.0,1.0,0.28,0.0,0.28,0.0,0.0,0.0,520647693.6533333,528384000.0,98.18,0.0,225.54,384.0,93.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
no_prefetch,6,1,structural,150,0.0,0.0,,,0.0,0.0,379.94666666666666,385.0,536870912.0,536870912.0,55.5642621,59.6630595,55.65334476,59.747277,0.0049549400000000006,0.0048675,56.61318776,59.86448849999999,56.702904053333334,59.957492,0.0,0.0,0.0,0.0,0.0,0.0,55.569217040000005,59.6673545,55.6582997,59.752114999999996,0.0,0.0,0.0,0.0,1.0,1.0,0.21333333333333335,0.0,0.21333333333333335,0.0,0.0,0.0,521287325.0133333,528384000.0,66.48,0.0,240.13333333333333,384.0,65.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,1.0,0.0,0.0,0.7533333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,1,all,600,0.7833333333333333,1.0,3.5638297872340425,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,43.283282928333335,32.805638,43.3598084,32.880010999999996,3.007806848333333,2.8683765,52.786768545,56.026174999999995,52.86617394833333,56.115615500000004,355.63727928500003,385.85979150000003,0.0,0.0,355.63727928500003,385.85979150000003,401.9283690616667,428.731483,402.00489453333336,428.79988249999997,74639005.01333334,75497472.0,74639005.01333334,75497472.0,1.0,1.0,0.19333333333333333,0.0,0.815,1.0,0.625,1.0,528500435.62666667,530710528.0,236.62666666666667,384.0,98.6,0.0,232.14666666666668,384.0,6.0,6.0,2283.8016666666667,2310.0,6.0,6.0,6.0,6.0,0.7933333333333333,1.0,4.783333333333333,6.0,0.17833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,1,multi-hop,300,0.8,1.0,3.4875,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.067509236666666,32.5964845,43.14435176333334,32.7185645,2.9589026966666667,2.825482,52.48180758,56.084231,52.56066405999999,56.164891499999996,355.3927680133333,385.250907,0.0,0.0,355.3927680133333,385.250907,401.41917994666665,429.0086575,401.49602247333337,429.0768925,74570246.82666667,75497472.0,74570246.82666667,75497472.0,1.0,1.0,0.18333333333333332,0.0,0.8233333333333334,1.0,0.64,1.0,528966068.9066667,530710528.0,235.65333333333334,384.0,101.68,0.0,226.74,384.0,6.0,6.0,2281.7033333333334,2310.0,6.0,6.0,6.0,6.0,0.81,1.0,4.876666666666667,6.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,1,semantic,150,0.64,1.0,4.541666666666667,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,45.75780707333334,36.444002,45.83538698,36.5271245,3.0312914866666665,2.8808295,52.015432073333336,55.8388,52.095066126666666,55.935839,350.60927886,383.83840150000003,0.0,0.0,350.60927886,383.83840150000003,399.39837742000003,424.8427465,399.4759573266667,424.9023795,74694000.64,75497472.0,74694000.64,75497472.0,1.0,1.0,0.20666666666666667,0.0,0.7,1.0,0.5,0.5,528464827.73333335,530808832.0,199.46666666666667,384.0,113.70666666666666,0.0,199.40666666666667,383.0,6.0,6.0,2285.48,2310.0,6.0,6.0,6.0,6.0,0.76,1.0,4.593333333333334,6.0,0.2866666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,6,1,structural,150,0.8933333333333333,1.0,3.0,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,41.24030616666667,32.445890000000006,41.31514309333333,32.515615,3.082130513333333,2.931011,54.16802694666667,56.284535000000005,54.24830154666667,56.366771,361.15430225333336,390.031407,0.0,0.0,361.15430225333336,390.031407,405.47673893333337,430.71705,405.55157585999996,430.7862305,74721525.76,75497472.0,74721525.76,75497472.0,1.0,1.0,0.2,0.0,0.9133333333333333,1.0,0.72,1.0,527604776.96,529514496.0,275.73333333333335,384.0,77.33333333333333,0.0,275.7,384.0,6.0,6.0,2286.32,2310.0,6.0,6.0,6.0,6.0,0.7933333333333333,1.0,4.786666666666667,6.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,10,1,all,600,0.9466666666666667,1.0,4.320422535211268,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,42.504041468333334,32.6020015,42.58211522,32.67623450000001,3.016731163333333,2.8412675,53.32430119166667,56.025221,53.40515737333333,56.1079965,596.103692645,638.64013,0.0,0.0,596.103692645,638.64013,641.6244652766667,680.9155585000001,641.7025390283334,680.9837745,122438451.2,123174912.0,122438451.2,123174912.0,1.0,1.0,0.18,0.0,0.9533333333333334,1.0,0.7733333333333333,1.0,529315648.85333335,530432000.0,267.68833333333333,384.0,123.84833333333333,0.0,249.80166666666668,384.0,10.0,10.0,3746.525,3769.0,10.0,10.0,10.0,10.0,0.8216666666666667,1.0,8.318333333333333,10.0,0.045,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,10,1,multi-hop,300,0.9533333333333334,1.0,4.2272727272727275,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,41.37441173333333,32.4143795,41.45080092666667,32.4987625,3.0055900999999996,2.8663585,53.630272276666666,56.042167000000006,53.71094332,56.1280045,596.9525978500001,637.5944735,0.0,0.0,596.9525978500001,637.5944735,641.3325996833333,679.411347,641.4089888766667,679.500421,122381271.04,123174912.0,122381271.04,123174912.0,1.0,1.0,0.16666666666666666,0.0,0.9566666666666667,1.0,0.79,1.0,530523968.85333335,530595840.0,295.11,384.0,137.08333333333334,0.0,259.3833333333333,384.0,10.0,10.0,3744.78,3769.0,10.0,10.0,10.0,10.0,0.8333333333333334,1.0,8.406666666666666,10.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,10,1,semantic,150,0.9066666666666666,1.0,5.507352941176471,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,43.380100866666666,33.0394745,43.46199948,33.1096505,3.0091161066666667,2.8666895,52.39198072666667,55.9977045,52.471748893333334,56.07757,589.0281094933333,638.573123,0.0,0.0,589.0281094933333,638.573123,635.4173264666666,682.8764,635.4992250800001,682.9791290000001,122547077.12,123174912.0,122547077.12,123174912.0,1.0,1.0,0.2,0.0,0.92,1.0,0.72,1.0,528288317.44,529072128.0,227.84,384.0,109.33333333333333,0.0,227.78,384.0,10.0,10.0,3749.84,3769.0,10.0,10.0,10.0,10.0,0.8133333333333334,1.0,8.1,10.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_offline_global,10,1,structural,150,0.9733333333333334,1.0,3.3972602739726026,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,43.88724154,32.6595215,43.964859546666666,32.723873999999995,3.0466283466666666,2.750251,53.64467948666667,56.1027225,53.72699396,56.196005,601.4814653866666,641.0542585000001,0.0,0.0,601.4814653866666,641.0542585000001,648.4153352733333,682.590346,648.4929532799999,682.6647855000001,122444185.6,122568704.0,122444185.6,122568704.0,1.0,1.0,0.18666666666666668,0.0,0.98,1.0,0.7933333333333333,1.0,527926340.26666665,530579456.0,252.69333333333333,384.0,111.89333333333333,0.0,252.66,384.0,10.0,10.0,3746.7,3750.5,10.0,10.0,10.0,10.0,0.8066666666666666,1.0,8.36,10.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,1,all,600,0.8116666666666666,1.0,3.517453798767967,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,45.227160909999995,35.115612999999996,45.329258685,35.206735,0.2232235266666667,0.2180185,54.781724025,56.298733999999996,54.865004783333326,56.379973,609.909333145,634.434837,0.0,0.0,609.909333145,634.434837,655.3597175816667,681.757599,655.4618153566668,681.8504855000001,122321524.05333333,124125184.0,122321524.05333333,124125184.0,1.0,1.0,0.15666666666666668,0.0,0.8316666666666667,1.0,0.6816666666666666,1.0,529618916.6933333,531054592.0,218.965,384.0,139.445,0.0,208.85666666666665,384.0,10.0,10.0,3742.9566666666665,3798.0,10.0,10.0,10.0,10.0,0.8866666666666667,1.0,8.728333333333333,10.0,0.17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,1,multi-hop,300,0.84,1.0,3.7222222222222223,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,45.122971883333335,35.140755999999996,45.22198959666667,35.222142000000005,0.22352908333333338,0.2158465,54.58747406000001,56.097439,54.66809255333334,56.172139,611.82851051,636.278198,0.0,0.0,611.82851051,636.278198,657.1750114766668,682.7531485,657.27402919,682.8392315,122397982.72,124649472.0,122397982.72,124649472.0,1.0,1.0,0.13333333333333333,0.0,0.8533333333333334,1.0,0.7266666666666667,1.0,530671206.4,531513344.0,205.01333333333332,384.0,128.90666666666667,0.0,204.99333333333334,384.0,10.0,10.0,3745.29,3814.0,10.0,10.0,10.0,10.0,0.8966666666666666,1.0,8.863333333333333,10.0,0.14666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,1,semantic,150,0.8333333333333334,1.0,2.736,3.0,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,43.219421033333326,34.5499435,43.315138993333335,34.6186175,0.22466640666666668,0.227734,53.98627775333333,56.407686,54.07256407333334,56.487599,602.9369815666668,631.675461,0.0,0.0,602.9369815666668,631.675461,646.3810690066666,675.9981605,646.4767869666667,676.1022205,122124806.82666667,123191296.0,122124806.82666667,123191296.0,1.0,1.0,0.20666666666666667,0.0,0.8466666666666667,1.0,0.6466666666666666,1.0,529024723.62666667,530317312.0,231.68,384.0,123.41333333333333,0.0,231.64666666666668,384.0,10.0,10.0,3736.9533333333334,3769.5,10.0,10.0,10.0,10.0,0.86,1.0,8.373333333333333,10.0,0.15333333333333332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,10,1,structural,150,0.7333333333333333,1.0,3.9363636363636365,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,47.44327884,35.927161,47.55791655333333,36.358649,0.22116953333333336,0.215835,55.965670226666674,56.546527499999996,56.05126995333333,56.623915499999995,613.0433299933334,634.2553985,0.0,0.0,613.0433299933334,634.2553985,660.7077783666666,678.3301885000001,660.82241608,678.3937410000001,122365323.94666667,122519552.0,122365323.94666667,122519552.0,1.0,1.0,0.15333333333333332,0.0,0.7733333333333333,1.0,0.6266666666666667,1.0,528108530.3466667,530546688.0,234.15333333333334,376.0,176.55333333333334,0.0,193.79333333333332,256.0,10.0,10.0,3744.2933333333335,3749.0,10.0,10.0,10.0,10.0,0.8933333333333333,1.0,8.813333333333333,10.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,1,all,600,0.9466666666666667,1.0,4.308098591549296,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,42.30411232666667,34.3555725,42.38790264,34.4527275,3.11015591,2.934187,54.24363189333334,56.443391500000004,54.32955333166666,56.529486500000004,605.167585905,642.393646,0.0,0.0,605.167585905,642.393646,650.5818541416668,687.106744,650.665644455,687.208508,122450356.90666667,123174912.0,122450356.90666667,123174912.0,1.0,1.0,0.18,0.0,0.955,1.0,0.775,1.0,529354315.0933333,530415616.0,268.5183333333333,384.0,112.51833333333333,0.0,258.97833333333335,384.0,10.0,10.0,3746.8883333333333,3769.0,10.0,10.0,10.0,10.0,0.82,1.0,8.346666666666666,10.0,0.045,0.0,0.051666666666666666,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,1,multi-hop,300,0.95,1.0,4.207017543859649,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,41.62997903,34.3462825,41.71296836333334,34.422021,3.0696624066666667,2.909953,54.353779156666675,56.425637,54.440723150000004,56.531965,608.5035439633334,641.883892,0.0,0.0,608.5035439633334,641.883892,653.2031854,687.0760280000001,653.2861747333334,687.1601785,122406939.30666667,123174912.0,122406939.30666667,123174912.0,1.0,1.0,0.16666666666666666,0.0,0.9566666666666667,1.0,0.79,1.0,530561215.14666665,530726912.0,269.6,384.0,95.25333333333333,0.0,269.56666666666666,384.0,10.0,10.0,3745.5633333333335,3769.0,10.0,10.0,10.0,10.0,0.8333333333333334,1.0,8.426666666666666,10.0,0.04,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,1,semantic,150,0.92,1.0,5.4855072463768115,5.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,42.964218706666664,34.239094,43.047910566666665,34.3246695,3.1657308666666664,3.0146284999999997,53.60740272666666,56.396364,53.69275282666667,56.474308,596.7426599266668,640.9673325,0.0,0.0,596.7426599266668,640.9673325,642.8726095000001,684.2925785,642.9563013599999,684.3617569999999,122578971.30666667,123174912.0,122578971.30666667,123174912.0,1.0,1.0,0.2,0.0,0.9333333333333333,1.0,0.7333333333333333,1.0,528303172.26666665,529219584.0,281.54,384.0,149.59333333333333,0.0,243.48,384.0,10.0,10.0,3750.8133333333335,3769.0,10.0,10.0,10.0,10.0,0.8066666666666666,1.0,8.153333333333334,10.0,0.06666666666666667,0.0,0.08,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,10,1,structural,150,0.9666666666666667,1.0,3.386206896551724,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,42.99227254,34.5672385,43.077763266666665,34.667553999999996,3.13556796,2.9616860000000003,54.65956653333335,56.487657999999996,54.744014199999995,56.554335,606.9205957666666,643.394726,0.0,0.0,606.9205957666666,643.394726,653.0484362666667,690.184807,653.1339269933333,690.2676785,122408577.70666666,122568704.0,122408577.70666666,122568704.0,1.0,1.0,0.18666666666666668,0.0,0.9733333333333334,1.0,0.7866666666666666,1.0,527991657.81333333,530579456.0,253.33333333333334,384.0,109.97333333333333,0.0,253.3,384.0,10.0,10.0,3745.6133333333332,3750.5,10.0,10.0,10.0,10.0,0.8066666666666666,1.0,8.38,10.0,0.03333333333333333,0.0,0.02666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,1,all,600,0.925,1.0,4.241441441441442,4.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,42.696935626666665,34.1629245,42.77749210499999,34.237761500000005,3.0971910816666663,2.9163829999999997,53.962076035,56.273697999999996,54.04690530666665,56.354977,984.8524332600001,1021.936614,0.0,0.0,984.8524332600001,1021.936614,1030.6465599683333,1066.7470215,1030.7271164466665,1066.8193215,194751092.05333334,196280320.0,194751092.05333334,196280320.0,1.0,1.0,0.12166666666666667,0.0,0.9316666666666666,1.0,0.8116666666666666,1.0,529901049.17333335,530546688.0,266.52,384.0,62.57333333333333,0.0,253.83166666666668,384.0,16.0,16.0,5959.331666666667,6006.0,16.0,16.0,16.0,16.0,0.9166666666666666,1.0,14.39,16.0,0.06833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,1,multi-hop,300,0.9333333333333333,1.0,4.260714285714286,4.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,41.98994670333334,34.1221525,42.07016590333333,34.2136285,3.102468266666667,2.906424,54.18697760999999,56.3611135,54.27390068333333,56.4734665,989.9515439933333,1020.607049,0.0,0.0,989.9515439933333,1020.607049,1035.0439589633334,1066.2782144999999,1035.1241781633332,1066.3463689999999,194815699.62666667,196280320.0,194815699.62666667,196280320.0,1.0,1.0,0.09666666666666666,0.0,0.9366666666666666,1.0,0.84,1.0,530502451.2,530546688.0,283.92,384.0,64.98666666666666,0.0,258.5833333333333,384.0,16.0,16.0,5961.303333333333,6006.0,16.0,16.0,16.0,16.0,0.9366666666666666,1.0,14.733333333333333,16.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,1,semantic,150,0.9266666666666666,1.0,4.856115107913669,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,42.076050880000004,34.2439775,42.15679751333333,34.32087799999999,3.093092286666667,2.967821,52.89173032,56.203496,52.97503040666666,56.2846035,971.8089939466666,1009.465107,0.0,0.0,971.8089939466666,1009.465107,1016.9781371133332,1059.0237659999998,1017.0588837466669,1059.119093,193944616.96,195657728.0,193944616.96,195657728.0,1.0,1.0,0.16666666666666666,0.0,0.9333333333333333,1.0,0.7733333333333333,1.0,529737536.85333335,530137088.0,260.37333333333333,384.0,76.8,0.0,260.32,384.0,16.0,16.0,5934.72,5987.0,16.0,16.0,16.0,16.0,0.8933333333333333,1.0,13.9,16.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
graph_fixed,16,1,structural,150,0.9066666666666666,1.0,3.573529411764706,3.0,207.74666666666667,202.5,379.94666666666666,385.0,536870912.0,536870912.0,44.73179822000001,34.1671405,44.8128391,34.2337435,3.0907355066666664,2.9117990000000002,54.5826186,56.169357500000004,54.664789453333334,56.2535075,987.6976511066667,1030.895414,0.0,0.0,987.6976511066667,1030.895414,1035.5201848333334,1073.9363515,1035.6012257133334,1074.0010419999999,195428352.0,196870144.0,195428352.0,196870144.0,1.0,1.0,0.12666666666666668,0.0,0.92,1.0,0.7933333333333333,1.0,528861757.44,531152896.0,237.86666666666667,384.0,43.52,0.0,237.84,384.0,16.0,16.0,5980.0,6024.0,16.0,16.0,16.0,16.0,0.9,1.0,14.193333333333333,16.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,1,all,600,0.7083333333333334,1.0,2.88,3.0,1168.0,1168.0,379.17833333333334,385.0,536870912.0,536870912.0,45.513703076666665,34.214499,45.71173413666667,34.462814,0.21508710666666667,0.2116665,54.201327703333334,56.383371,54.28531404666667,56.458406,363.35411995333334,388.4341455,0.0,0.0,363.35411995333334,388.4341455,409.08291013666667,431.5183265,409.2809411966667,431.59135100000003,74261954.56,75497472.0,74261954.56,75497472.0,1.0,1.0,0.18166666666666667,0.0,0.745,1.0,0.5666666666666667,1.0,528394649.6,530087936.0,210.72666666666666,384.0,118.88666666666667,0.0,204.235,383.0,6.0,6.0,2272.295,2310.0,6.0,6.0,6.0,6.0,0.8433333333333334,1.0,5.008333333333334,6.0,0.25166666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,1,multi-hop,300,0.71,1.0,2.9624413145539905,3.0,1168.0,1168.0,378.71,385.0,536870912.0,536870912.0,45.72788845333333,34.40707999999999,45.90975881333333,34.7013045,0.21412344333333333,0.2116665,54.042998323333336,56.4352215,54.12618112666667,56.509290500000006,363.3847587733333,388.7520255,0.0,0.0,363.3847587733333,388.7520255,409.32677067000003,431.38321299999996,409.50864103,431.45601949999997,74370034.34666666,75497472.0,74370034.34666666,75497472.0,1.0,1.0,0.16333333333333333,0.0,0.7466666666666667,1.0,0.59,1.0,528821562.02666664,530071552.0,211.86,384.0,126.15333333333334,0.0,202.74,383.0,6.0,6.0,2275.5933333333332,2310.0,6.0,6.0,6.0,6.0,0.8566666666666667,1.0,5.1033333333333335,6.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,1,semantic,150,0.8133333333333334,1.0,2.6065573770491803,2.5,1168.0,1168.0,379.3466666666667,385.0,536870912.0,536870912.0,43.26629951333334,33.536370000000005,43.50663751333334,33.8972645,0.21752557333333328,0.21355649999999998,53.09708974666667,56.0730565,53.18042505333334,56.140371,357.35668617333334,383.080006,0.0,0.0,357.35668617333334,383.080006,400.8405112600001,427.2002125,401.08084926,427.2709295,74113351.68,75464704.0,74113351.68,75464704.0,1.0,1.0,0.24,0.0,0.8333333333333334,1.0,0.5933333333333334,1.0,528533640.53333336,530923520.0,239.34666666666666,384.0,114.22666666666667,0.0,231.64,384.0,6.0,6.0,2267.76,2309.0,6.0,6.0,6.0,6.0,0.8066666666666666,1.0,4.746666666666667,6.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
cosine,6,1,structural,150,0.6,1.0,3.0555555555555554,3.0,1168.0,1168.0,379.94666666666666,385.0,536870912.0,536870912.0,47.33273588666667,54.9810045,47.520781406666664,55.060583,0.2145759666666667,0.210768,55.62222442000001,56.6848,55.70846888,56.797473,369.2902760933334,390.69374500000004,0.0,0.0,369.2902760933334,390.69374500000004,416.83758794666664,433.9526485,417.0256334666667,434.34092250000003,74194397.86666666,75497472.0,74194397.86666666,75497472.0,1.0,1.0,0.16,0.0,0.6533333333333333,1.0,0.49333333333333335,0.0,527401833.81333333,529547264.0,179.84,0.0,109.01333333333334,0.0,179.82,0.0,6.0,6.0,2270.233333333333,2310.0,6.0,6.0,6.0,6.0,0.8533333333333334,1.0,5.08,6.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,1,all,600,0.78,1.0,3.4423076923076925,3.0,204.76333333333332,199.0,379.17833333333334,385.0,536870912.0,536870912.0,44.49802390166667,34.2050505,44.57894160166666,34.273174,3.0128030999999997,2.838172,53.16424723166667,56.151218,53.247780508333335,56.2320515,359.3380971416667,387.9714505,0.0,0.0,359.3380971416667,387.9714505,406.84892414333336,432.23127850000003,406.92984184333335,432.326576,74459490.98666666,75497472.0,74459490.98666666,75497472.0,1.0,1.0,0.19,0.0,0.8116666666666666,1.0,0.6233333333333333,1.0,527941632.0,528482304.0,227.04666666666665,384.0,91.87333333333333,0.0,226.43833333333333,384.0,6.0,6.0,2278.3233333333333,2310.0,6.0,6.0,6.0,6.0,0.7916666666666666,1.0,4.858333333333333,6.0,0.18166666666666667,0.0,0.21833333333333332,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,1,multi-hop,300,0.7966666666666666,1.0,3.3389121338912133,3.0,202.20666666666668,199.0,378.71,385.0,536870912.0,536870912.0,43.77389042666667,34.128834999999995,43.856525690000005,34.231201,2.9917434033333334,2.830746,53.25334622333334,56.145770999999996,53.33685281,56.230325500000006,360.39522186333335,387.213009,0.0,0.0,360.39522186333335,387.213009,407.16085569333336,431.90045899999996,407.2434909566666,431.983154,74482647.04,75497472.0,74482647.04,75497472.0,1.0,1.0,0.17666666666666667,0.0,0.82,1.0,0.6433333333333333,1.0,528414146.56,528482304.0,230.84,384.0,80.33333333333333,0.0,229.67,384.0,6.0,6.0,2279.03,2310.0,6.0,6.0,6.0,6.0,0.8033333333333333,1.0,4.956666666666667,6.0,0.17,0.0,0.20333333333333334,0.0,0.0,0.0,1.0,1.0,1.0,1.0
adaptive_online_warm,6,1,semantic,150,0.7,1.0,4.161904761904762,4.0,206.89333333333335,201.5,379.3466666666667,385.0,536870912.0,536870912.0,46.5050576,34.852159,46.583745826666664,34.931191,2.9730678933333334,2.855803,51.437834386666665,56.055479000000005,51.519486179999994,56.149860000000004,351.6126838866666,385.57271049999997,0.0,0.0,351.6126838866666,385.57271049999997,401.09080938,431.466806,401.16949760666665,431.546386,74451080.53333333,75497472.0,74451080.53333333,75497472.0,1.0,1.0,0.21333333333333335,0.0,0.76,1.0,0.5533333333333333,1.0,528129064.96,528465920.0,214.29333333333332,384.0,96.21333333333334,0.0,214.24666666666667,383.5,6.0,6.0,2278.0666666666666,2310.0,6.0,6.0,6.0,6.0,0.7466666666666667,1.0,4.62,6.0,0.23333333333333334,0.0,0.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0
